   	      	                          fitness                          	                      size                     
   	      	-----------------------------------------------------------	-----------------------------------------------
gen	nevals	avg   	gen	max        	min    	nevals	std        	avg 	gen	max	min	nevals	std    
7  	100   	2.8448e+09  	7  	2.8448e+11  	9.53499	100   	2.83054e+10 	10.15	7  	66 	1  	100   	12.1798
8  	100   	961.972     	8  	71721.6     	9.53499	100   	7128.98     	10   	8  	66 	1  	100   	11.8237
9  	100   	1.21511e+07 	9  	1.21508e+09 	9.53499	100   	1.20899e+08 	8.73 	9  	68 	1  	100   	11.3365
10 	100   	501.582     	10 	21627.1     	9.53499	100   	2318        	10.95	10 	75 	1  	100   	13.9566
11 	100   	1.2306e+12  	11 	1.2306e+14  	9.53499	100   	1.22443e+13 	9.45 	11 	66 	1  	100   	12.5015
12 	100   	1.74499e+07 	12 	1.52147e+09 	9.53499	100   	1.52771e+08 	9.61 	12 	62 	1  	100   	11.5559
13 	100   	826.006     	13 	51667.9     	9.53499	100   	5244.75     	9.28 	13 	62 	1  	100   	12.608 
14 	100   	35527.1     	14 	3.29559e+06 	9.53499	100   	327932      	8.73 	14 	57 	1  	100   	10.9999
15 	100   	1.53283e+23 	15 	1.53283e+25 	9.53499	100   	1.52515e+24 	8.26 	15 	57 	1  	100   	11.7018
16 	100   	313.538     	16 	11408.9     	9.53499	100   	1146.84     	7.7  	16 	57 	1  	100   	10.7764
17 	100   	44741.1     	17 	4.4603e+06  	9.53499	100   	443781      	6.8  	17 	57 	1  	100   	10.0717
18 	100   	2.14201e+15 	18 	2.14201e+17 	9.53499	100   	2.13127e+16 	8.74 	18 	55 	1  	100   	10.6683
19 	100   	2.72866e+07 	19 	2.72806e+09 	9.53499	100   	2.71438e+08 	7.97 	19 	55 	1  	100   	10.3629
20 	100   	5.20154e+15 	20 	5.20154e+17 	9.53499	100   	5.17546e+16 	8.06 	20 	68 	1  	100   	10.9177
21 	100   	45101.9     	21 	4.4603e+06  	9.53499	100   	443757      	8.49 	21 	59 	1  	100   	12.1198
22 	100   	37666.9     	22 	3.45071e+06 	9.53499	100   	344113      	8.22 	22 	58 	1  	100   	11.0232
23 	100   	7231.11     	23 	484126      	9.53499	100   	51586.1     	7.33 	23 	58 	1  	100   	9.24344
24 	100   	2365.13     	24 	192147      	9.53499	100   	19168.5     	8.67 	24 	49 	1  	100   	9.60839
25 	100   	180965      	25 	1.55376e+07 	9.53499	100   	1.55452e+06 	9.37 	25 	54 	1  	100   	11.3222
26 	100   	2.22627e+16 	26 	2.22549e+18 	9.53499	100   	2.21432e+17 	7.8  	26 	49 	1  	100   	9.69845
27 	100   	2.27942e+29 	27 	2.27942e+31 	9.53499	100   	2.26799e+30 	8.82 	27 	53 	1  	100   	11.0539
28 	100   	3.1084e+06  	28 	2.00787e+08 	9.53499	100   	2.26828e+07 	8.76 	28 	91 	1  	100   	13.8514
29 	100   	3.14265e+06 	29 	3.14203e+08 	9.53499	100   	3.12627e+07 	7.17 	29 	53 	1  	100   	9.19136
30 	100   	6080.94     	30 	318593      	9.53499	100   	36554.3     	7.66 	30 	53 	1  	100   	10.3133
31 	100   	9.44903e+09 	31 	9.44786e+11 	9.53499	100   	9.40049e+10 	7.89 	31 	52 	1  	100   	9.73745
32 	100   	15775.4     	32 	1.54432e+06 	9.53499	100   	153627      	7.76 	32 	59 	1  	100   	11.1105
33 	100   	2.03053e+20 	33 	2.03053e+22 	9.53499	100   	2.02035e+21 	8.23 	33 	61 	1  	100   	11.3506
34 	100   	1.08743e+06 	34 	1.08672e+08 	9.53499	100   	1.08127e+07 	8.63 	34 	66 	1  	100   	12.3277
35 	100   	3.36614e+06 	35 	3.36142e+08 	9.38395	100   	3.34452e+07 	7.6  	35 	71 	1  	100   	11.5577
36 	100   	306881      	36 	3.03177e+07 	9.38395	100   	3.0163e+06  	8.06 	36 	59 	1  	100   	11.6695
37 	100   	2293.13     	37 	194086      	9.38395	100   	19309.6     	8.24 	37 	59 	1  	100   	10.8776
38 	100   	1.99208e+14 	38 	1.99208e+16 	9.38395	100   	1.9821e+15  	8.48 	38 	45 	1  	100   	10.4245
39 	100   	3410.01     	39 	305582      	9.38395	100   	30399.4     	7.92 	39 	47 	1  	100   	9.92137
40 	100   	155987      	40 	1.55545e+07 	9.19198	100   	1.54761e+06 	6.98 	40 	45 	1  	100   	8.69135
41 	100   	357262      	41 	3.44897e+07 	9.19198	100   	3.43217e+06 	7.81 	41 	41 	1  	100   	9.60281
42 	100   	349.092     	42 	9678.99     	9.19198	100   	1054.96     	7.02 	42 	41 	1  	100   	9.29837
43 	100   	336.565     	43 	7615.11     	9.19198	100   	939.383     	7.95 	43 	53 	1  	100   	10.2493
44 	100   	9.34027e+07 	44 	8.83777e+09 	9.19198	100   	8.80262e+08 	7.36 	44 	45 	1  	100   	9.46311
45 	100   	46218.7     	45 	4.4603e+06  	9.19198	100   	443824      	7.41 	45 	45 	1  	100   	9.32962
46 	100   	398.278     	46 	17432.3     	9.19198	100   	1761.08     	7.92 	46 	45 	1  	100   	10.8099
47 	100   	1.58606e+09 	47 	1.58346e+11 	9.19198	100   	1.5755e+10  	6.73 	47 	46 	1  	100   	9.90137
48 	100   	9342.16     	48 	909542      	9.19198	100   	90477.2     	6.73 	48 	45 	1  	100   	9.54867
49 	100   	1061.84     	49 	42239.8     	9.13715	100   	4705.11     	6.93 	49 	46 	1  	100   	10.0093
50 	100   	1.46455e+26 	50 	1.46455e+28 	9.13591	100   	1.45721e+27 	7.72 	50 	59 	1  	100   	11.5569
51 	100   	189.814     	51 	1172.15     	9.13591	100   	254.353     	6.42 	51 	46 	1  	100   	8.79225
52 	100   	12271.2     	52 	1.19636e+06 	9.13591	100   	119011      	6.78 	52 	46 	1  	100   	9.01619
53 	100   	305.465     	53 	9678.99     	9.13591	100   	1040.62     	7.24 	53 	48 	1  	100   	9.74179
54 	100   	1.26305e+17 	54 	1.26305e+19 	9.13591	100   	1.25672e+18 	6.73 	54 	46 	1  	100   	9.09489
55 	100   	296.5       	55 	11778       	9.13591	100   	1177.02     	7.71 	55 	46 	1  	100   	10.4272
56 	100   	22432.8     	56 	1.97665e+06 	9.13591	100   	197665      	6.86 	56 	46 	1  	100   	9.69847
57 	100   	1.39007e+09 	57 	1.39007e+11 	9.13591	100   	1.3831e+10  	7.42 	57 	50 	1  	100   	10.1165
58 	100   	635.588     	58 	22874.8     	9.13561	100   	2772.48     	7.43 	58 	46 	1  	100   	10.5387
59 	100   	6.26807e+08 	59 	6.17353e+10 	9.13366	100   	6.14235e+09 	6.93 	59 	47 	1  	100   	9.54071
60 	100   	2795.3      	60 	208096      	9.13366	100   	21173.8     	6.9  	60 	47 	1  	100   	10.1956
61 	100   	1.16731e+06 	61 	8.88271e+07 	9.13366	100   	9.23566e+06 	6.66 	61 	53 	1  	100   	9.93098
62 	100   	3.51189e+06 	62 	3.14203e+08 	9.13366	100   	3.1418e+07  	7.53 	62 	53 	1  	100   	10.8013
63 	100   	67669.6     	63 	6.43207e+06 	9.13366	100   	640424      	5.85 	63 	47 	1  	100   	8.19314
64 	100   	6.93694e+14 	64 	6.93694e+16 	9.13366	100   	6.90217e+15 	7.19 	64 	47 	1  	100   	8.71171
65 	100   	7.00813e+29 	65 	7.00813e+31 	9.13366	100   	6.973e+30   	7.2  	65 	47 	1  	100   	8.71321
66 	100   	5244.65     	66 	496862      	9.13366	100   	49423.4     	7.17 	66 	52 	1  	100   	9.74172
67 	100   	8.94141e+06 	67 	5.10724e+08 	9.13366	100   	6.32298e+07 	6.13 	67 	49 	1  	100   	8.21907
68 	100   	2858.15     	68 	244049      	9.13366	100   	24288.6     	6.46 	68 	48 	1  	100   	9.05364
69 	100   	45705.8     	69 	4.532e+06   	9.13366	100   	450892      	6.51 	69 	47 	1  	100   	8.41961
70 	100   	4.34833e+06 	70 	3.41062e+08 	9.13366	100   	3.4896e+07  	6.15 	70 	52 	1  	100   	8.67338
71 	100   	4.75992e+10 	71 	4.75992e+12 	9.13366	100   	4.73606e+11 	6.91 	71 	48 	1  	100   	9.11054
72 	100   	4.38414e+07 	72 	4.3841e+09  	9.13366	100   	4.36212e+08 	5.93 	72 	47 	1  	100   	7.84634
73 	100   	1.49238e+24 	73 	1.49238e+26 	9.13366	100   	1.4849e+25  	5.48 	73 	47 	1  	100   	7.66744
74 	100   	383.562     	74 	9678.99     	9.13366	100   	1361.86     	5.97 	74 	47 	1  	100   	8.59122
75 	100   	380.385     	75 	11778       	9.13366	100   	1261.2      	6.15 	75 	47 	1  	100   	8.14908
76 	100   	2.03605e+15 	76 	1.12418e+17 	9.13366	100   	1.43312e+16 	5.54 	76 	47 	1  	100   	8.21757
77 	100   	2.83271e+09 	77 	2.83271e+11 	9.13366	100   	2.81851e+10 	5.94 	77 	48 	1  	100   	7.95465
78 	100   	2.25713e+51 	78 	2.25713e+53 	9.13366	100   	2.24581e+52 	6.74 	78 	47 	1  	100   	8.27964
79 	100   	8.1421e+23  	79 	8.1421e+25  	9.13366	100   	8.10129e+24 	6.37 	79 	47 	1  	100   	8.29295
80 	100   	5.00451e+10 	80 	4.39279e+12 	9.13366	100   	4.40685e+11 	7.45 	80 	59 	1  	100   	10.6821
81 	100   	1234.84     	81 	82036.5     	9.13366	100   	8272.06     	5.91 	81 	47 	1  	100   	7.97257
82 	100   	2.92232e+10 	82 	1.94998e+12 	9.13366	100   	2.15928e+11 	6.27 	82 	48 	1  	100   	9.30683
83 	100   	4.04031e+13 	83 	4.0373e+15  	9.13366	100   	4.01703e+14 	6.45 	83 	59 	1  	100   	9.27187
84 	100   	2384.84     	84 	208719      	9.12867	100   	20768       	6.58 	84 	51 	1  	100   	9.2002 
85 	100   	6.74997e+08 	85 	3.63121e+10 	9.12867	100   	4.70556e+09 	6.43 	85 	51 	1  	100   	9.27928
86 	100   	2.9256e+07  	86 	1.04032e+09 	9.12867	100   	1.66544e+08 	5.23 	86 	51 	1  	100   	8.08561
87 	100   	3.07506e+40 	87 	3.07506e+42 	9.12867	100   	3.05964e+41 	5.81 	87 	51 	1  	100   	8.28335
88 	100   	3.69257e+08 	88 	3.1418e+10  	9.12867	100   	3.15283e+09 	6.78 	88 	62 	1  	100   	10.0006
89 	100   	3788.94     	89 	313673      	9.08147	100   	31259.2     	6.7  	89 	51 	1  	100   	9.76678
90 	100   	5.84598e+06 	90 	5.84536e+08 	9.08147	100   	5.81605e+07 	4.98 	90 	49 	1  	100   	7.78971
91 	100   	2.49756e+12 	91 	2.49756e+14 	9.08147	100   	2.48504e+13 	5.6  	91 	49 	1  	100   	8.13634
92 	100   	35504.8     	92 	3.51943e+06 	9.08147	100   	350149      	6.35 	92 	50 	1  	100   	8.5888 
93 	100   	45774.6     	93 	4.5006e+06  	9.08147	100   	447758      	5.79 	93 	50 	1  	100   	8.35858
94 	100   	1.24048e+09 	94 	1.02396e+11 	9.08147	100   	1.02873e+10 	5.02 	94 	50 	1  	100   	8.27161
95 	100   	3.44706e+10 	95 	3.44552e+12 	9.08147	100   	3.42823e+11 	6.03 	95 	49 	1  	100   	8.36356
96 	100   	5.41783e+10 	96 	5.41474e+12 	9.08147	100   	5.38756e+11 	5.88 	96 	49 	1  	100   	8.04771
97 	100   	5.35209e+77 	97 	5.35209e+79 	9.08147	100   	5.32526e+78 	4.67 	97 	49 	1  	100   	7.54196
98 	100   	2.38755e+06 	98 	2.31969e+08 	9.08147	100   	2.30836e+07 	6.25 	98 	52 	1  	100   	8.9066 
99 	100   	1.03427e+11 	99 	1.03427e+13 	9.08147	100   	1.02909e+12 	6.46 	99 	49 	1  	100   	8.26368
100	100   	1.07109e+06 	100	1.07027e+08 	7.27504	100   	1.06489e+07 	5.62 	100	49 	1  	100   	8.05206
   	      	                              fitness                              	                      size                     
   	      	-------------------------------------------------------------------	-----------------------------------------------
gen	nevals	avg        	gen	max        	min    	nevals	std        	avg 	gen	max	min	nevals	std    
0  	100   	8.48068e+11	0  	8.47968e+13	9.51077	100   	8.43716e+12	7.05	0  	35 	1  	100   	7.14755
1  	100   	6154.68    	1  	604551     	9.51077	100   	60141.3    	10.54	1  	41 	1  	100   	9.44714
2  	100   	226.492    	2  	12556.9    	9.51077	100   	1251.53    	10.26	2  	35 	1  	100   	9.20067
3  	100   	1.10903e+06	3  	1.10894e+08	9.51077	100   	1.10338e+07	10.15	3  	36 	1  	100   	9.34385
4  	100   	73.7896    	4  	282.354    	9.51077	100   	73.6305    	9.7  	4  	35 	1  	100   	9.13619
5  	100   	5.75505e+16	5  	5.75505e+18	9.51077	100   	5.7262e+17 	12.28	5  	46 	1  	100   	11.6757
6  	100   	2.17704e+07	6  	1.56904e+09	9.51077	100   	1.66824e+08	12.03	6  	41 	1  	100   	11.1977
7  	100   	102911     	7  	8.66133e+06	9.4994 	100   	875048     	11.91	7  	43 	1  	100   	11.3191
8  	100   	2.7214e+15 	8  	2.7214e+17 	9.4994 	100   	2.70775e+16	12.39	8  	44 	1  	100   	11.7982
9  	100   	4.69376e+35	9  	4.69376e+37	9.4994 	100   	4.67023e+36	13.7 	9  	44 	1  	100   	13.0564
10 	100   	5399.5     	10 	525130     	9.4994 	100   	52237.6    	11.54	10 	44 	1  	100   	11.526 
11 	100   	898.883    	11 	80561.9    	9.4994 	100   	8007.7     	12.28	11 	44 	1  	100   	12.0275
12 	100   	1.04945e+07	12 	1.04821e+09	9.42905	100   	1.04294e+08	13.28	12 	63 	1  	100   	13.2409
13 	100   	381.917    	13 	13377      	9.42905	100   	1549.36    	12.49	13 	64 	1  	100   	13.2367
14 	100   	27314.9    	14 	1.49662e+06	8.95629	100   	190974     	12.31	14 	63 	1  	100   	13.3047
15 	100   	1.98708e+22	15 	1.98708e+24	8.77649	100   	1.97712e+23	13.77	15 	63 	1  	100   	14.8269
16 	100   	465355     	16 	4.65231e+07	8.77326	100   	4.62897e+06	14.12	16 	63 	1  	100   	14.5563
17 	100   	184.951    	17 	4165.11    	8.77326	100   	629.952    	12.69	17 	56 	1  	100   	14.8005
18 	100   	8.12107e+13	18 	8.12107e+15	8.76632	100   	8.08036e+14	13.59	18 	56 	1  	100   	14.8109
19 	100   	268.075    	19 	19692.6    	8.76632	100   	1954.47    	12.62	19 	57 	1  	100   	14.6498
20 	100   	6.34224e+13	20 	6.34224e+15	8.76632	100   	6.31045e+14	14.46	20 	54 	1  	100   	15.2875
21 	100   	4.75363e+16	21 	4.75363e+18	8.76632	100   	4.72981e+17	15   	21 	75 	1  	100   	17.1849
22 	100   	286535     	22 	2.86378e+07	8.76632	100   	2.84941e+06	11.89	22 	53 	1  	100   	14.1031
23 	100   	6182.65    	23 	528818     	8.76632	100   	52893.1    	12.39	23 	53 	1  	100   	14.0726
24 	100   	24952.8    	24 	2.47442e+06	8.76632	100   	246182     	11.66	24 	55 	1  	100   	14.0052
25 	100   	4233.48    	25 	312979     	8.76632	100   	32631.8    	11.74	25 	60 	1  	100   	13.7008
26 	100   	6.6569e+06 	26 	6.65366e+08	8.76632	100   	6.62028e+07	12.13	26 	53 	1  	100   	13.9905
27 	100   	1.20286e+45	27 	1.20286e+47	8.76632	100   	1.19683e+46	13.27	27 	72 	1  	100   	16.3926
28 	100   	1.0279e+07 	28 	1.02419e+09	8.76614	100   	1.01902e+08	13.32	28 	53 	1  	100   	14.8121
29 	100   	641.161    	29 	50780.1    	8.76614	100   	5054.63    	12.26	29 	53 	1  	100   	14.4842
30 	100   	320.114    	30 	13851      	8.76614	100   	1581.51    	12.26	30 	48 	1  	100   	14.0439
31 	100   	6.64792e+13	31 	6.64792e+15	8.76614	100   	6.6146e+14 	10.96	31 	48 	1  	100   	12.8148
32 	100   	4253.16    	32 	414897     	8.76614	100   	41271.9    	12.05	32 	49 	1  	100   	13.6743
33 	100   	126.673    	33 	2303.6     	8.76614	100   	304.603    	12.54	33 	55 	1  	100   	14.0153
34 	100   	6.60128e+13	34 	6.60128e+15	8.76614	100   	6.56819e+14	12.55	34 	53 	1  	100   	13.7604
35 	100   	1.08591e+54	35 	1.08591e+56	8.76614	100   	1.08046e+55	13.77	35 	71 	1  	100   	14.2344
36 	100   	8.32013e+08	36 	8.32012e+10	8.76614	100   	8.27842e+09	11.29	36 	46 	1  	100   	12.8268
37 	100   	150989     	37 	8.37568e+06	8.76614	100   	1.02969e+06	11.6 	37 	45 	1  	100   	12.6752
38 	100   	144.564    	38 	4311.1     	7.43774	100   	466.469    	11.31	38 	54 	1  	100   	13.3069
39 	100   	188616     	39 	1.8843e+07 	7.43774	100   	1.87484e+06	11.75	39 	45 	1  	100   	12.4285
40 	100   	4.65308e+16	40 	4.65308e+18	7.43774	100   	4.62975e+17	11.77	40 	45 	1  	100   	12.4867
41 	100   	1.89205e+07	41 	1.89173e+09	7.43774	100   	1.88225e+08	12.9 	41 	49 	1  	100   	13.0992
42 	100   	20049.8    	42 	1.97793e+06	7.43774	100   	196778     	12.89	42 	61 	1  	100   	13.2415
43 	100   	6335.3     	43 	329752     	7.43774	100   	43153.1    	11   	43 	57 	1  	100   	12.6214
44 	100   	7.11478e+06	44 	5.97464e+08	7.43774	100   	6.03865e+07	10.92	44 	66 	1  	100   	12.6836
45 	100   	1.00099e+40	45 	1.00099e+42	7.43774	100   	9.9597e+40 	12.45	45 	66 	1  	100   	14.3509
46 	100   	314.746    	46 	17712.9    	7.43774	100   	1826.13    	11.36	46 	66 	1  	100   	13.4518
47 	100   	981.315    	47 	39505.4    	7.43774	100   	4620.07    	11.76	47 	66 	1  	100   	13.868 
48 	100   	3160.99    	48 	285307     	7.43774	100   	28398.6    	11.36	48 	65 	1  	100   	13.6466
49 	100   	1.13123e+12	49 	1.13123e+14	7.43774	100   	1.12556e+13	10.45	49 	56 	1  	100   	13.7509
50 	100   	1.03972e+10	50 	1.03971e+12	7.43774	100   	1.0345e+11 	11.79	50 	57 	1  	100   	14.3634
51 	100   	2.28674e+06	51 	2.28598e+08	7.43774	100   	2.27451e+07	11.37	51 	52 	1  	100   	13.7147
52 	100   	1.00855e+14	52 	1.00855e+16	7.43774	100   	1.00349e+15	12.08	52 	52 	1  	100   	13.5666
53 	100   	362015     	53 	3.6166e+07 	7.43774	100   	3.59844e+06	11.62	53 	51 	1  	100   	13.2089
54 	100   	159.171    	54 	2869.18    	7.43774	100   	462.429    	11.57	54 	51 	1  	100   	14.2816
55 	100   	1.30428e+69	55 	1.30428e+71	7.43774	100   	1.29775e+70	12.27	55 	51 	1  	100   	15.0026
56 	100   	121.118    	56 	5388.01    	7.43774	100   	543.536    	11.72	56 	51 	1  	100   	14.611 
57 	100   	84.2543    	57 	3327.11    	7.43774	100   	330.832    	10.66	57 	51 	1  	100   	13.5891
58 	100   	66.3612    	58 	985.603    	7.43774	100   	134.491    	9.79 	58 	51 	1  	100   	12.6888
59 	100   	2.98176e+20	59 	2.98176e+22	7.43774	100   	2.96682e+21	9.28 	59 	50 	1  	100   	11.7363
60 	100   	1.12064e+06	60 	1.10894e+08	7.43774	100   	1.10333e+07	9.49 	60 	50 	1  	100   	12.3211
61 	100   	14487.6    	61 	1.15541e+06	7.43774	100   	118127     	9.49 	61 	50 	1  	100   	12.6052
62 	100   	57.5294    	62 	890.814    	7.43774	100   	102.148    	9.69 	62 	50 	1  	100   	12.9944
63 	100   	152.07     	63 	3992.53    	7.43774	100   	540.592    	8.66 	63 	50 	1  	100   	11.8044
64 	100   	198.392    	64 	9726.59    	7.43774	100   	1022.22    	8.9  	64 	50 	1  	100   	11.8975
65 	100   	290.577    	65 	15640.9    	7.43774	100   	1645.33    	8.67 	65 	49 	1  	100   	11.2108
66 	100   	289.054    	66 	22377      	7.43774	100   	2224.14    	8.8  	66 	49 	1  	100   	11.5542
67 	100   	1.11898e+06	67 	1.11868e+08	7.43774	100   	1.11307e+07	8.67 	67 	48 	1  	100   	11.1068
68 	100   	105.789    	68 	4165.11    	7.43774	100   	422.181    	8.72 	68 	48 	1  	100   	10.9855
69 	100   	11743.6    	69 	1.15541e+06	7.43774	100   	114947     	9.01 	69 	50 	1  	100   	11.6752
70 	100   	98.9059    	70 	2869.18    	7.43774	100   	305.891    	9.11 	70 	48 	1  	100   	11.4803
71 	100   	12579.3    	71 	1.15541e+06	7.43774	100   	115183     	8.58 	71 	37 	1  	100   	10.3761
72 	100   	1.10922e+06	72 	1.10894e+08	7.43774	100   	1.10338e+07	9.08 	72 	46 	1  	100   	11.0061
73 	100   	11795.9    	73 	1.15554e+06	7.43774	100   	114956     	9.28 	73 	42 	1  	100   	11.5335
74 	100   	1.12708e+06	74 	1.11341e+08	7.43774	100   	1.10776e+07	8.85 	74 	40 	1  	100   	10.7288
75 	100   	2.62122e+09	75 	2.6212e+11 	7.43774	100   	2.60806e+10	8.79 	75 	49 	1  	100   	11.1815
76 	100   	1.10912e+06	76 	1.10894e+08	7.43774	100   	1.10338e+07	8.94 	76 	38 	1  	100   	10.9287
77 	100   	1.30356e+32	77 	1.30356e+34	7.43774	100   	1.29702e+33	9    	77 	37 	1  	100   	10.7182
78 	100   	2.6212e+09 	78 	2.6212e+11 	7.43774	100   	2.60806e+10	9.02 	78 	49 	1  	100   	10.8885
79 	100   	501014     	79 	5.00907e+07	7.43774	100   	4.98395e+06	8.95 	79 	42 	1  	100   	10.9155
80 	100   	3028.44    	80 	285354     	7.43774	100   	28383.2    	8.76 	80 	37 	1  	100   	10.8066
81 	100   	416.667    	81 	20670.1    	7.43774	100   	2312.89    	8.98 	81 	40 	1  	100   	11.1517
82 	100   	2.62122e+09	82 	2.6212e+11 	7.43774	100   	2.60806e+10	9    	82 	37 	1  	100   	10.7434
83 	100   	89.3398    	83 	2869.18    	7.43774	100   	297.493    	8.83 	83 	49 	1  	100   	11.6052
84 	100   	1213.08    	84 	70793.5    	7.43774	100   	8129.2     	9.16 	84 	41 	1  	100   	11.2718
85 	100   	3085.86    	85 	285354     	7.43774	100   	28390.9    	8.97 	85 	39 	1  	100   	10.9795
86 	100   	2.55744e+21	86 	2.55744e+23	7.43774	100   	2.54462e+22	8.98 	86 	39 	1  	100   	11.2267
87 	100   	11689.6    	87 	1.15554e+06	7.43774	100   	114963     	9.01 	87 	37 	1  	100   	10.4819
88 	100   	12529.2    	88 	1.15554e+06	7.43774	100   	115187     	8.71 	88 	39 	1  	100   	10.5833
89 	100   	6.94633e+22	89 	6.94633e+24	7.43774	100   	6.91151e+23	8.8  	89 	37 	1  	100   	10.788 
90 	100   	907.846    	90 	60365.9    	7.43774	100   	6175.03    	8.86 	90 	49 	1  	100   	11.3234
91 	100   	186.974    	91 	7046.54    	7.43774	100   	781.346    	8.79 	91 	37 	1  	100   	10.7613
92 	100   	375.109    	92 	22377      	7.43774	100   	2307.74    	9.04 	92 	40 	1  	100   	11.0226
93 	100   	2.62122e+09	93 	2.6212e+11 	7.43774	100   	2.60806e+10	8.68 	93 	40 	1  	100   	10.8847
94 	100   	18409.7    	94 	1.71184e+06	7.43774	100   	170357     	8.84 	94 	49 	1  	100   	11.2656
95 	100   	6.60141e+13	95 	6.60141e+15	7.43774	100   	6.56832e+14	8.76 	95 	53 	1  	100   	11.4849
96 	100   	6.94633e+22	96 	6.94633e+24	7.43774	100   	6.91151e+23	8.87 	96 	38 	1  	100   	10.9806
97 	100   	2008.6     	97 	192564     	7.43774	100   	19153.7    	9.09 	97 	46 	1  	100   	11.1437
98 	100   	1120.87    	98 	81089.5    	7.43774	100   	8342.49    	8.76 	98 	46 	1  	100   	10.8482
99 	100   	2.6212e+09 	99 	2.6212e+11 	7.43774	100   	2.60806e+10	9.65 	99 	47 	1  	100   	12.0095
100	100   	124087     	100	1.12194e+07	7.43774	100   	1.12103e+06	9.35 	100	46 	1  	100   	11.7067
   	      	                              fitness                              	                      size                     
   	      	-------------------------------------------------------------------	-----------------------------------------------
gen	nevals	avg        	gen	max        	min    	nevals	std        	avg 	gen	max	min	nevals	std    
0  	100   	2.95361e+13	0  	2.95359e+15	10.7572	100   	2.93879e+14	7.36	0  	55 	1  	100   	8.90452
1  	100   	1.64171e+06	1  	1.64155e+08	9.19403	100   	1.63332e+07	9.12	1  	38 	1  	100   	8.65827
2  	100   	167.699    	2  	3406.16    	9.19403	100   	347.878    	8.79	2  	38 	1  	100   	8.66059
3  	100   	147.659    	3  	1998.91    	9.1822 	100   	230.902    	8.98	3  	38 	1  	100   	9.15967
4  	100   	143.737    	4  	3429.5     	9.1822 	100   	348.52     	8.34	4  	34 	1  	100   	8.02648
5  	100   	1.07002e+07	5  	1.06183e+09	9.1822 	100   	1.05646e+08	8.7 	5  	36 	1  	100   	8.43979
6  	100   	161.401    	6  	3501.54    	9.16672	100   	426.27     	8.94	6  	39 	1  	100   	8.98868
7  	100   	4975.28    	7  	488931     	9.16672	100   	48639.4    	8.77	7  	35 	1  	100   	8.1177 
